name,address,latitude,longitude
서울교대  ,"서울특별시 서초구 서초중앙로 64,",37.4858131,127.0157906
강남에비뉴  ,"서울특별시 서초구 서초대로77길 62,",37.50272045,127.02385703514106
반포자이  ,서울특별시 서초구 잠원로 24,37.5073665,127.0098947
서이초교사거리  ,서울특별시 서초구 사임당로 143,37.4917776,127.0252692
서울웨이브아트센터  ,서울특별시 서초구 잠원로 145-35,37.5203468,127.0137877
길음역  ,서울특별시 성북구 정릉로 376,37.6046702,127.029119
미아이마트  ,서울특별시 성북구 도봉로 17,37.6094509,127.0301309
종암DT  ,서울특별시 성북구 종암로 17,37.59958,127.03421
미아  ,서울특별시 성북구 동소문로 314,37.6073574,127.0285694
성신여대정문  ,서울특별시 성북구 보문로34길 62,37.5903744,127.016807
종암  ,서울특별시 성북구 종암로 122,37.6012013,127.0339547
삼선교  ,서울특별시 성북구 동소문로 10,37.5887327,127.0073324
월곡역  ,"서울특별시 성북구 화랑로 76,",37.6018264,127.0404642
고대  ,서울특별시 성북구 고려대로24길 51,37.5838487,127.0295572
현대미아  ,서울특별시 성북구 동소문로 315,37.6073574,127.0285694
성신여대  ,서울특별시 성북구 동소문로24길 12,37.5923067,127.0188419
안암역  ,서울특별시 성북구 고려대로 102-2,37.5862314,127.0272686
한성대입구역  ,서울특별시 성북구 성북로 11,37.5932553,126.9998861
고대안암병원  ,서울특별시 성북구 고려대로 73,37.5870741,127.0258892
장위뉴타운  ,서울특별시 성북구 장월로38길 4,37.6178715,127.0518631
송파나루역DT  ,서울특별시 송파구 오금로 142,37.5087088,127.1150475
송파헬리오시티  ,서울특별시 송파구 송파대로 345,37.4980968,127.1037991
잠실시그마타워  ,서울특별시 송파구 올림픽로 289,37.5146393,127.1027979
문정법원로R  ,서울특별시 송파구 송파대로 201,37.4874239,127.1193809
송파개롱역  ,서울특별시 송파구 오금로 420,37.5087088,127.1150475
문정하비오  ,서울특별시 송파구 송파대로 111,37.4821235,127.1238883
문정역  ,서울특별시 송파구 송파대로 167,37.4852945,127.1221507
잠실대교남단R  ,서울특별시 송파구 송파대로 570,37.5155544,127.0990534
송파위례  ,서울특별시 송파구 위례광장로 230,37.4806185,127.1435202
송파방이DT  ,서울특별시 송파구 오금로 241,37.5087088,127.1150475
올림픽평화의문  ,서울특별시 송파구 위례성대로 38,37.5157618,127.1163025
송파아이파크  ,서울특별시 송파구 법원로 55,37.4797654,127.122408
송파사거리  ,서울특별시 송파구 송파대로 386,37.5150248,127.0985477
석촌서호  ,서울특별시 송파구 석촌호수로 176,37.5063926,127.0967087
문정로데오  ,서울특별시 송파구 동남로 141,37.4918211,127.126277
올림픽훼미리  ,서울특별시 송파구 중대로 68,37.4916271,127.1165168
올림픽공원남문  ,서울특별시 송파구 위례성대로 102,37.5134026,127.1231141
방이역  ,"서울특별시 송파구 마천로 53,",37.5049362,127.1341029
석촌호수  ,서울특별시 송파구 석촌호수로 262,37.5139175,127.0849709
잠실푸르지오월드  ,"서울특별시 송파구 올림픽로35가길 9,",37.5175823,127.1032186
잠실새내역  ,서울특별시 송파구 올림픽로 96,37.5255478,127.1176179
잠실역  ,서울특별시 송파구 송파대로 562,37.5151614,127.09911
갤러리아팰리스  ,"서울특별시 송파구 올림픽로 212,",37.5115825,127.0942675
아시아선수촌  ,서울특별시 송파구 백제고분로 69,37.5052873,127.1073082
올림픽아파트  ,서울특별시 송파구 양재대로 1220,37.5152532,127.1332409
가락본동  ,서울특별시 송파구 송파대로30길 13,37.4954432,127.1193753
석촌역  ,"서울특별시 송파구 백제고분로 358,",37.5052873,127.1073082
가락시장역  ,"서울특별시 송파구 중대로 121,",37.49436405,127.12143148839337
가든파이브  ,서울특별시 송파구 충민로 10,37.4781296,127.1195944
송파NC  ,서울특별시 송파구 충민로 66,37.4775778,127.1249983
송파거여역  ,서울특별시 송파구 오금로 493,37.4936455,127.1437396
몽촌토성역  ,서울특별시 송파구 위례성대로 6,37.5123161,127.1271293
송파KT  ,서울특별시 송파구 잠실로 209,37.5140396,127.1065213
송파마천사거리DT  ,서울특별시 송파구 거마로 78,37.4934449,127.1445757
목동파리공원  ,서울특별시 양천구 목동동로 377,37.5259049,126.8718078
등촌역  ,서울특별시 양천구 공항대로 566,37.5469495,126.8729398
목동행복한  ,서울특별시 양천구 목동동로 309,37.5259049,126.8718078
신정DT  ,서울특별시 양천구 신월로 341,37.5171531,126.8397244
목동역  ,서울특별시 양천구 목동로 203,37.5295532,126.8640797
목동오목로  ,서울특별시 양천구 오목로 279,37.5249601,126.8715914
목동8단지  ,서울특별시 양천구 목동서로 299,37.525344,126.8697077
오목교역  ,서울특별시 양천구 오목로 354,37.5249601,126.8715914
신월IC DT  ,서울특별시 양천구 남부순환로 430,37.5195455,126.8384331
목동7단지  ,서울특별시 양천구 목동서로 213,37.525344,126.8697077
목동5단지  ,"서울특별시 양천구 목동동로 411,",37.5259049,126.8718078
목동  ,서울특별시 양천구 목동서로 67,37.5365304,126.8787851
현대목동  ,서울특별시 양천구 목동동로 257,37.526657,126.8748737
목동파라곤  ,"서울특별시 양천구 목동서로 155,",37.525344,126.8697077
목동트라팰리스  ,서울특별시 양천구 오목로 299,37.5249601,126.8715914
목동10단지  ,서울특별시 양천구 목동서로 401,37.525344,126.8697077
신월동DT  ,서울특별시 양천구 남부순환로 319,37.5195455,126.8384331
타임스퀘어R  ,서울특별시 영등포구 영중로 15,37.517527,126.9061017
샛강역  ,서울특별시 영등포구 여의대방로 376,37.5097471,126.9241921
영등포역  ,서울특별시 영등포구 경인로 870,37.5179124,126.9113028
당산대로  ,서울특별시 영등포구 양평로 22,37.534826,126.9000655
여의도IFC몰(L1)R  ,서울특별시 영등포구 국제금융로 10,37.52538915,126.92663352616975
여의도KBS R  ,서울특별시 영등포구 의사당대로 26,37.5242788,126.9219406
여의도화재보험  ,서울특별시 영등포구 국제금융로6길 38,37.5218503,126.9275174
국회대로  ,서울특별시 영등포구 국회대로 786,37.5302265,126.8905587
영등포KT  ,서울특별시 영등포구 영중로 119,37.517527,126.9061017
여의도공원R  ,서울특별시 영등포구 여의공원로 101,37.5280541,126.9243026367615
국회의사당역  ,서울특별시 영등포구 의사당대로 8,37.5217314,126.9243328
선유도역  ,서울특별시 영등포구 양평로 115,37.534826,126.9000655
여의도역R  ,서울특별시 영등포구 의사당대로 83,37.5242788,126.9219406
선유동이레빌딩  ,서울특별시 영등포구 선유동2로 57,37.5307825,126.8954037
동여의도  ,서울특별시 영등포구 국제금융로 86,37.5174664,126.9350739
여의도ABL타워  ,서울특별시 영등포구 의사당대로 147,37.5242788,126.9219406
영등포신길  ,서울특별시 영등포구 신길로 137,37.5045942,126.91002563661435
문래역  ,서울특별시 영등포구 당산로 34,37.5340859,126.9019328
당산  ,서울특별시 영등포구 양평로 64,37.534826,126.9000655
여의도한양증권  ,서울특별시 영등포구 국제금융로6길 7,37.5218503,126.9275174
여의도일신  ,서울특별시 영등포구 은행로 11,37.5281915,126.9213641
신세계타임스퀘어B2  ,"서울특별시 영등포구 영중로 9,",37.5311849,126.9057521
하이테크시티  ,서울특별시 영등포구 경인로 775,37.5179124,126.9113028
여의도  ,서울특별시 영등포구 국제금융로2길 28,37.5240224,126.925446
롯데캐슬여의도  ,서울특별시 영등포구 의사당대로 127,37.520263,126.926291
문래동  ,"서울특별시 영등포구 선유로 64,",37.5416929,126.9021967
신세계타임스퀘어1F  ,"서울특별시 영등포구 영중로 9,",37.5311849,126.9057521
여의도호성  ,"서울특별시 영등포구 여의대방로65길 24,",37.5196606,126.9296625
타임스퀘어B2  ,"서울특별시 영등포구 영중로 15,",37.517527,126.9061017
영등포본동  ,서울특별시 영등포구 영등포로 254,37.5232395,126.8837803
타임스퀘어2F  ,서울특별시 영등포구 영중로 15,37.517527,126.9061017
여의도의사당  ,"서울특별시 영등포구 국회대로74길 12,",37.5300785,126.9210460623866
여의도IFC(1F)  ,서울특별시 영등포구 국제금융로 10,37.52538915,126.92663352616975
여의도신한금융투자타워  ,서울특별시 영등포구 여의대로 70,37.523026,126.9195396
선유도역 1번출구  ,서울특별시 영등포구 양평로 128,37.534826,126.9000655
영등포시장역  ,서울특별시 영등포구 영중로 79,37.523462800000004,126.90492254720982
영등포구청역  ,서울특별시 영등포구 국회대로 558,37.5302265,126.8905587
서울양평역  ,서울특별시 영등포구 선유서로24길 6,37.5236635,126.8874616
영등포시장교차로  ,서울특별시 영등포구 영중로 45,37.517527,126.9061017
더현대서울(B2)R  ,서울특별시 영등포구 여의대로 108,37.526659949999996,126.92720561670195
당산역사거리  ,서울특별시 영등포구 양평로 47,37.534826,126.9000655
불광역  ,서울특별시 은평구 통일로 715,37.6409267,126.9158024
구파발사거리  ,서울특별시 은평구 진관3로 21,37.6390892,126.9182425
연신내역사거리  ,서울특별시 은평구 통일로 842,37.6409267,126.9158024
연신내  ,서울특별시 은평구 통일로 867,37.6409267,126.9158024
구파발역  ,서울특별시 은평구 진관2로 12,37.634362,126.9184124
은평구청입구  ,서울특별시 은평구 은평로 170,37.6011049,126.9264727
은평이마트  ,서울특별시 은평구 은평로 111,37.6003292,126.92022829345238
구산역  ,서울특별시 은평구 연서로 146,37.6094,126.9162
수색  ,서울특별시 은평구 수색로 216,37.5897667,126.8840132
진관DT  ,서울특별시 은평구 연서로 645,37.6094,126.9162
연합뉴스  ,서울특별시 종로구 율곡로2길 25,37.5751512,126.9805493
혜화역  ,서울특별시 종로구 대학로12길 4,37.5808672,127.003829
경희궁로  ,서울특별시 종로구 새문안로3길 15,37.5731009,126.9726539
강북삼성병원  ,서울특별시 종로구 새문안로 29,37.56844945,126.96758766044884
종로평창동  ,서울특별시 종로구 평창12길 3,37.606912,126.9670783
광화문우체국  ,서울특별시 종로구 종로 6,37.56978115,126.97801417075709
더종로R  ,서울특별시 종로구 종로 51,37.5707012,126.98356491452141
독립문역  ,서울특별시 종로구 송월길 155,37.5704666,126.9654458
정부서울청사R  ,서울특별시 종로구 새문안로5가길 28,37.574181,126.9730103
동묘앞역  ,서울특별시 종로구 종로 344,37.5710709,127.0038782
종로구청  ,서울특별시 종로구 삼봉로 71,37.57261775,126.98113615
북촌로  ,서울특별시 종로구 북촌로4길 23,37.5793892,126.9863284
종로수송  ,서울특별시 종로구 종로5길 30,37.57163845,126.98066806731367
새문안로  ,서울특별시 종로구 새문안로 92,37.5694219,126.9705729
안국  ,서울특별시 종로구 북촌로 5-1,37.58719,126.98236
삼청동  ,서울특별시 종로구 삼청로 111-1,37.585359100000005,126.98182730834799
광화문D타워  ,서울특별시 종로구 종로3길 17,37.57111615,126.9789131710913
적선  ,"서울특별시 종로구 새문안로5길 55,",37.575065699999996,126.97392084738038
인사  ,서울특별시 종로구 인사동길 14,37.57248195,126.98731300140417
광화문  ,서울특별시 종로구 세종대로 167,37.571205,126.9762911
성대입구  ,서울특별시 종로구 창경궁로 235,37.568963,126.997927
스페이스본  ,서울특별시 종로구 사직로8길 4,37.5744515,126.9688493
주얼리시티  ,서울특별시 종로구 종로 183,37.5710709,127.0038782
종각  ,서울특별시 종로구 종로 64,37.5705528,126.9845205
동숭로아트  ,서울특별시 종로구 동숭길 110,37.5814585,127.0041529
종로관철  ,"서울특별시 종로구 종로12길 21,",37.5697352,126.9857522
경복궁역  ,"서울특별시 종로구 자하문로4길 6,",37.5771689,126.9726386
이마빌딩  ,서울특별시 종로구 종로1길 42,37.57388385,126.9789907000422
마로니에공원  ,"서울특별시 종로구 대학로 116,",37.5815186,127.0022833
종로3가  ,"서울특별시 종로구 종로 113-1,",37.5710709,127.0038782
대학로  ,"서울특별시 종로구 대학로 57,",37.576675,127.0019086
경복궁사거리  ,"서울특별시 종로구 율곡로 6,",37.57516535,126.98011554322946
종로관수  ,서울특별시 종로구 삼일대로20길 13,37.5694756,126.9885482
정동  ,서울특별시 종로구 새문안로 42,37.5694219,126.9705729
종로플레이스  ,서울특별시 종로구 창경궁로 120,37.568963,126.997927
강북삼성병원1층  ,서울특별시 종로구 새문안로 29,37.56844945,126.96758766044884
동숭길입구  ,서울특별시 종로구 대학로 146,37.5842131,127.0019032
서울대치과병원  ,서울특별시 종로구 대학로 101,37.5790649,126.99872502886831
서대문역  ,서울특별시 종로구 통일로 134,37.57825,126.95416
숭례문북창  ,서울특별시 중구 세종대로12길 12,37.56165405,126.97693299870735
을지로4가역  ,서울특별시 중구 을지로 170,37.5664338,126.9953073
동대문두타  ,서울특별시 중구 장충단로 275,37.56866205,127.00871843983305
대한상공회의소R  ,서울특별시 중구 세종대로 39,37.5625599,126.9762094
국립중앙의료원  ,서울특별시 중구 을지로 251,37.5664338,126.9953073
동국대  ,서울 중구 서애로1길 11,37.56131545,126.9985308123982
신세계본점5F  ,서울특별시 중구 소공로 63,37.5602936,126.9805031
을지로내외빌딩R  ,서울특별시 중구 을지로 51,37.5664338,126.9953073
대우재단빌딩  ,서울특별시 중구 퇴계로 18,37.5611737,126.9886592
동대문공원  ,서울특별시 중구 장충단로 229,37.5600976,127.005614
을지로국제빌딩  ,서울특별시 중구 남대문로 109,37.5658994,126.9826051
동대입구역  ,서울특별시 중구 장충단로 166,37.5600976,127.005614
신당역사거리  ,서울특별시 중구 다산로 258,37.5629975,127.0153812
연세세브란스  ,서울특별시 중구 통일로 10,37.5572801,126.9722447
회현역  ,서울특별시 중구 퇴계로 72,37.5611737,126.9886592
을지로경기빌딩  ,서울특별시 중구 남대문로10길 9,37.5679769,126.9857576
을지로2가  ,서울특별시 중구 삼일대로 358,37.5664753,126.9879975
신세계본점6F  ,서울특별시 중구 퇴계로 77,37.5611737,126.9886592
서울중앙우체국  ,서울특별시 중구 소공로 70,37.56161555,126.98215850934079
한국프레스센터  ,서울특별시 중구 세종대로 124,37.5625599,126.9762094
명동중앙로  ,서울특별시 중구 명동길 60,37.5638495,126.9851142
약수역  ,서울특별시 중구 다산로 129,37.555337,127.0107752
중구저동  ,서울특별시 중구 수표로 34,37.567547,126.9896042
명동길  ,서울특별시 중구 명동10길 41,37.5622961,126.9859357
서소문로  ,서울특별시 중구 서소문로 120,37.5639217,126.9765271
신당역  ,"서울특별시 중구 퇴계로 385,",37.5611737,126.9886592
명동메트로  ,서울특별시 중구 명동9가길 14,37.5649181,126.9834904
숭례문  ,"서울특별시 중구 세종대로 17,",37.5625599,126.9762094
순화동더샵  ,"서울특별시 중구 칠패로 27,",37.55971,126.97287
대한극장  ,서울특별시 중구 퇴계로 212,37.5611592,126.9953237
환구단  ,서울특별시 중구 소공로 112,37.5567751,126.9830055
무교동  ,서울특별시 중구 무교로 21,37.5675475,126.9791037
문화일보  ,서울특별시 중구 새문안로 22,37.5661569,126.9671166
태평로  ,"서울특별시 중구 세종대로 72,",37.5625093,126.9766814
퍼시픽타워  ,"서울특별시 중구 세종대로9길 41,",37.5623581,126.9734229
남산단암  ,"서울특별시 중구 소월로 10,",37.5585473,126.9754142
황학캐슬  ,서울특별시 중구 청계천로 400,37.5708427,127.0228252
을지로삼화타워  ,서울특별시 중구 을지로5길 16,37.56697965,126.98490780112999
소공로  ,"서울특별시 중구 남대문로7길 19,",37.5637679,126.9816538
서소문배재  ,서울특별시 중구 서소문로 99,37.5639217,126.9765271
을지로한국빌딩  ,"서울특별시 중구 을지로 50,",37.5664338,126.9953073
KG타워  ,서울특별시 중구 통일로 92,37.5572801,126.9722447
시청  ,"서울특별시 중구 을지로 19,",37.56625735,126.97986476331938
충무로역  ,"서울특별시 중구 퇴계로 197,",37.5611737,126.9886592
명동역  ,"서울특별시 중구 퇴계로 101,",37.5611737,126.9886592
명동입구  ,서울특별시 중구 남대문로 68-1,37.5604945,126.9751716
무교로  ,서울특별시 중구 무교로 15,37.5675475,126.9791037
청계크리스탈스퀘어  ,서울특별시 중구 청계천로 106,37.5716812,127.0211718
숭례문SG타워  ,서울특별시 중구 세종대로 14,37.5625599,126.9762094
레스케이프호텔R  ,서울특별시 중구 퇴계로 67,37.5611737,126.9886592
별다방  ,서울특별시 중구 퇴계로 100,37.5602936,126.982951
포포인츠명동  ,서울특별시 중구 삼일대로10길 36,37.56566367979,126.98729161514
명동남산  ,서울특별시 중구 퇴계로 132,37.5611737,126.9886592
명일역  ,서울특별시 강동구 양재대로 1647,37.5278376,127.1362641
강동구청DT  ,서울특별시 강동구 성내로 32,37.52893,127.12503
강동암사DT  ,서울특별시 강동구 고덕로 43,37.556801,127.1668589
굽은다리역  ,서울특별시 강동구 양재대로 1568,37.5278376,127.1362641
강동역  ,서울특별시 강동구 천호대로 1089,37.5377854,127.1265483
둔촌동  ,서울특별시 강동구 양재대로 1303,37.5278376,127.1362641
천호로데오  ,서울특별시 강동구 천호대로 1037,37.5377854,127.1265483
천호이마트  ,서울특별시 강동구 천호대로 1015-14,37.5377854,127.1265483
길동역  ,서울특별시 강동구 양재대로 1487,37.5278376,127.1362641
상일동  ,"서울특별시 강동구 상일로10길 36,",37.550751,127.1745791
천호역  ,"서울특별시 강동구 천호대로 1012,",37.5377854,127.1265483
명일이마트  ,서울특별시 강동구 동남로75길 5,37.5541673,127.1562194
상일동역  ,서울특별시 강동구 고덕로 399,37.556801,127.1668589
천호사거리  ,서울특별시 강동구 올림픽로 651,37.54128,127.12434
강일역  ,서울특별시 강동구 고덕로 429,37.556801,127.1668589
올림픽공원북2문  ,서울특별시 강동구 강동대로 199,37.5193075,127.1389257
천호대로길동  ,서울특별시 강동구 천호대로 1131,37.5377854,127.1265483
신도림  ,서울특별시 구로구 경인로 610,37.5104891,126.8909341
구로디지털타워  ,서울특별시 구로구 디지털로32길 30,37.4831573,126.8997762
오류동역  ,서울특별시 구로구 경인로 216,37.5104891,126.8909341
구로디지털로  ,"서울특별시 구로구 디지털로33길 11,",37.4858907,126.8955448
구로에이스  ,"서울특별시 구로구 디지털로 285,",37.4873082,126.8975357
구로하이엔드  ,"서울특별시 구로구 디지털로26길 5,",37.48081,126.89595
현대디큐브2F  ,서울특별시 구로구 경인로 662,37.5104891,126.8909341
구로호텔  ,"서울특별시 구로구 디지털로32길 72,",37.4831573,126.8997762
현대디큐브B2  ,서울특별시 구로구 경인로 662,37.5104891,126.8909341
구로고척  ,서울특별시 구로구 경인로 387,37.5104891,126.8909341
구로NC  ,서울특별시 구로구 구로중앙로 152,37.50727,126.87479
구로구청  ,서울특별시 구로구 가마산로 232,37.4879731,126.8804447
답십리역  ,서울특별시 동대문구 천호대로 263,37.5744199,127.0257949
경희대삼거리  ,서울특별시 동대문구 회기로 141,37.5899435,127.0567032
외대정문  ,서울특별시 동대문구 이문로 93,37.5932665,127.058122
신설동역  ,서울특별시 동대문구 왕산로 19,37.58674,127.05237
회기역사거리  ,서울특별시 동대문구 이문로 37,37.5932665,127.058122
외대  ,서울특별시 동대문구 휘경로 12-1,37.5947457,127.0634975
장한평역  ,서울특별시 동대문구 장한로 10,37.5687297,127.0694493
경희대  ,서울특별시 동대문구 경희대로 16-1,37.592826200000005,127.05276446099592
청량리역사  ,서울특별시 동대문구 왕산로 214,37.5805961,127.0482573
서울숲역  ,서울특별시 성동구 왕십리로 50,37.549734,127.0441677
금호역  ,서울특별시 성동구 동호로 99,37.549196,127.0152352
뚝섬역  ,서울특별시 성동구 아차산로 42,37.542457,127.0633511
황학사거리  ,서울특별시 성동구 왕십리로 410,37.549734,127.0441677
성수역  ,서울특별시 성동구 성수이로 94,37.542162,127.0562487
상왕십리역  ,서울특별시 성동구 왕십리로 382,37.5650266,127.0279138
왕십리역  ,서울특별시 성동구 왕십리로 326,37.549734,127.0441677
한양대  ,서울특별시 성동구 왕십리로 225,37.549734,127.0441677
엔터식스  ,서울특별시 성동구 왕십리광장로 17,37.5612222,127.0371358
성수이마트  ,서울특별시 성동구 뚝섬로 379,37.5453134,127.0264232
성수  ,서울특별시 성동구 아차산로 104,37.542457,127.0633511
옥수  ,서울특별시 성동구 독서당로 202,37.5477024,127.0207921
성수낙낙  ,서울특별시 성동구 광나루로8길 31,37.5470447,127.0663778
효창공원앞역  ,서울특별시 용산구 백범로 313,37.5400102,126.9596662
서울역서부  ,서울특별시 용산구 만리재로 202,37.5552616,126.968931
이태원역  ,서울특별시 용산구 이태원로 188,37.5342621,126.9949041
한강진역R  ,서울특별시 용산구 이태원로 252,37.5342986,126.9908797
용산역써밋R  ,서울특별시 용산구 한강대로 69,37.5436856,126.9722081
이촌  ,서울특별시 용산구 이촌로 276,37.5178303,126.9851321
신용산역  ,서울특별시 용산구 한강대로 95,37.5436856,126.9722081
용산파크타워  ,서울특별시 용산구 서빙고로 67,37.5203054,126.9906594
남영동  ,서울특별시 용산구 한강대로 275,37.5436856,126.9722081
한남동R  ,서울특별시 용산구 독서당로 94,37.5311476,127.0077012
서울타워  ,서울특별시 용산구 남산공원길 105,37.551247399999994,126.98826417599432
서울역동자동  ,서울특별시 용산구 한강대로 372,37.55104665,126.97354404690134
순천향입구  ,서울특별시 용산구 대사관로 67,37.5349071,126.9993428
숙대  ,서울특별시 용산구 청파로47길 57,37.5441792,126.9678897
동빙고  ,서울특별시 용산구 장문로 12,37.5290421,126.9918051
숙대입구역  ,서울특별시 용산구 한강대로 291,37.5436856,126.9722081
용산아이파크몰  ,서울특별시 용산구 한강대로23길 55,37.5301906,126.9651428
동부이촌동  ,서울특별시 용산구 이촌로 198,37.5178303,126.9851321
용산해링턴스퀘어  ,서울특별시 용산구 서빙고로 17,37.5203054,126.9906594
경리단길  ,서울특별시 용산구 회나무로 3,37.5384691,126.9873413
서울역사  ,서울특별시 용산구 한강대로 405,37.5545547,126.9707793
용산리첸시아  ,서울특별시 용산구 백범로 341,37.5400102,126.9596662
포포인츠서울역  ,서울특별시 용산구 한강대로 366,37.5436856,126.9722081
용산전자랜드  ,서울특별시 용산구 청파로 74,37.536619,126.9706533
상봉  ,서울특별시 중랑구 상봉로 131,37.5981883,127.0928622
중랑역  ,서울특별시 중랑구 망우로30길 3,37.5930974,127.0747897
중랑구청  ,서울특별시 중랑구 신내로 72,37.6000642,127.0970247
사가정역  ,서울특별시 중랑구 면목로 310,37.5963518,127.0855162
상봉역  ,서울특별시 중랑구 망우로 307,37.5928724,127.0719547
묵동  ,서울특별시 중랑구 동일로 952,37.6157847,127.0758096
중화역  ,서울특별시 중랑구 봉화산로 35,37.6073948,127.0979785
